filename,full_path,professor_name,school_name,city,state,country,tier,department,num_reviews,female_pronoun_count,male_pronoun_count,total_gendered_pronouns,pronoun_confidence,inferred_gender,avg_rating,avg_difficulty
data3661.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3661.csv",Brian  Kennedy,Ohio State University: Newark Campus, Newark, OH,USA,low,History department,5,0,17,17,1.0,male,4.8,2.8
data2796.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2796.csv",John  Rhodes,Rogue Community College, Grants Pass, OR,USA,low,Mathematics department,3,0,9,9,1.0,male,3.2000000000000006,3.7000000000000006
data434.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data434.csv",Derek  Spence,Niagara College of Applied Arts and Technology, Welland, ON,Canada,low,Marketing department,3,0,4,4,1.0,male,4.2,2.7000000000000006
data346.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data346.csv",Mohamad  Zoghi,City College of New York, New York, NY,USA,low,Mechanical Engineering department,11,0,22,22,1.0,male,4.3999999999999995,2.8000000000000003
data2782.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2782.csv",Joel  Sneed,CUNY Queens College, Flushing, NY,USA,low,Psychology department,10,0,18,18,1.0,male,3.5,2.8999999999999995
data420.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data420.csv",Richard  Gianni,Westwood College of Technology, Denver, CO,USA,low,Writing department,1,0,4,4,1.0,male,5.0,2.0
data408.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data408.csv",Tracy  Linderholm,University of Florida, Gainesville, FL,USA,low,Education department,9,18,0,18,1.0,female,3.4,3.2
data2972.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2972.csv",Krista  Larson,DePaul University, Chicago, IL,USA,low,Computer Science department,1,1,0,1,1.0,female,5.0,3.0
data2966.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2966.csv",Siqi  Li,Santa Clara University, Santa Clara, CA,USA,low,Accounting department,8,20,0,20,1.0,female,4.0,2.4
data2033.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2033.csv",Mike  Carroll,Chattahoochee Technical College, Marietta, GA,USA,low,Computer Science department,3,0,14,14,1.0,male,4.7,1.7
data385.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data385.csv",Andrea  Cohen,Parsons The New School For Design, New York, NY,USA,low,Design department,9,29,0,29,1.0,female,3.3,3.4
data2027.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2027.csv",Joseph  Celentano,Adelphi University, Garden City, NY,USA,low,Business department,8,0,21,21,1.0,male,4.5,1.6
data2741.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2741.csv",Christine  Charyton,The Ohio State University, Columbus, OH,USA,low,Psychology department,13,28,0,28,1.0,female,2.5,2.3999999999999995
data1260.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1260.csv",Sethi  Mrigaa,NYU Tandon School of Engineering, Brooklyn, NY,USA,low,English department,3,7,0,7,1.0,female,2.3,4.3
data3477.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3477.csv",Willie  Young,Endicott College, Beverly, MA,USA,low,Philosophy department,5,0,5,5,1.0,male,4.2,3.6
data1512.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1512.csv",John  Leatherman,CUNY Queens College, Flushing, NY,USA,low,Psychology department,16,0,47,47,1.0,male,4.2,2.4
data3305.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3305.csv",Blair  Thompson,Western Kentucky University, Bowling Green, KY,USA,low,Communication department,14,0,30,30,1.0,male,4.5,2.7
data1274.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1274.csv",Jain  Renu,Houston Community College (all campuses), Houston, TX,USA,low,Biology department,5,17,0,17,1.0,female,2.7,4.0
data1504.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1504.csv",Doctor  Wendler,Martin Luther College, New Ulm, MN,USA,low,Education department,3,0,8,8,1.0,male,3.7000000000000006,2.0
data3475.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3475.csv",Juan  Duhart,University of Nevada Las Vegas, Las Vegas, NV,USA,low,Biology department,11,0,23,23,1.0,male,4.799999999999999,2.0
data1276.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1276.csv",Micheal  Scanlan,Louisiana State University at Eunice, Eunice, LA,USA,low,Physics department,15,0,41,41,1.0,male,3.6000000000000005,3.7000000000000015
data3461.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3461.csv",Lawayne  House,Northwest Mississippi Community College, Senatobia, MS,USA,low,Art History department,5,0,14,14,1.0,male,3.9,3.0
data3307.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3307.csv",Amberly  Chamberlain,Fullerton College, Fullerton, CA,USA,low,Theater department,9,22,0,22,1.0,female,4.3,2.9
data2019.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2019.csv",Amy  Doty,Mercyhurst University, Erie, PA,USA,low,English department,5,4,0,4,1.0,female,4.4,1.8
data1510.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1510.csv",Glenda  Robinson,Berkeley City College, Berkeley, CA,USA,low,Writing department,9,27,0,27,1.0,female,2.2,2.9
data2031.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2031.csv",Jennifer  Pastor,Borough of Manhattan Community College, New York, NY,USA,low,Psychology department,20,62,0,62,1.0,female,4.700000000000001,1.8999999999999997
data393.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data393.csv",Debbie  Long,University of Phoenix Online, Phoenix, AZ,USA,low,Management department,2,2,0,2,1.0,female,4.5,3.5
data1538.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1538.csv",Roy  Barrett,Southwestern Community College, Sylva, NC,USA,low,Mathematics department,3,0,1,1,1.0,male,4.7,2.7000000000000006
data3449.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3449.csv",Joe  Petit,Spokane Community College, Spokane, WA,USA,low,Mathematics department,19,0,60,60,1.0,male,4.099999999999999,2.7999999999999994
data387.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data387.csv",Alex  Gladis,Butler County Community College, Butler, PA,USA,low,Anthropology department,7,0,14,14,1.0,male,5.0,1.6999999999999997
data2964.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2964.csv",Cody  Roberts,Northern Arizona University, Flagstaff, AZ,USA,low,English department,2,0,3,3,1.0,male,4.3,3.0
data378.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data378.csv",Chantel  Auditor,University of California Los Angeles (UCLA), Los Angeles, CA,USA,low,Psychology department,3,1,0,1,1.0,female,5.0,5.0
data350.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data350.csv",Stephen  Grimm,University of Montana - Missoula, Missoula, MT,USA,low,Philosophy department,2,0,4,4,1.0,male,3.5,3.5
data2794.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2794.csv",Amy  Odell,Gordon State College, Barnesville, GA,USA,low,Music department,6,9,0,9,1.0,female,2.6999999999999997,3.1999999999999997
data1289.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1289.csv",Mary  Harris,University of North Texas, Denton, TX,USA,low,Education department,6,12,0,12,1.0,female,3.3000000000000003,2.8000000000000003
data422.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data422.csv",Pradeep K.  Gupta,Wilmington University, New Castle, DE,USA,low,Business department,1,0,3,3,1.0,male,2.0,5.0
data2780.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2780.csv",Jason  Jacobs,Embry-Riddle Aeronautical University, Prescott, AZ,USA,low,Mathematics department,20,0,63,63,1.0,male,4.799999999999999,2.3999999999999995
data344.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data344.csv",James  Statler,Cuesta College, San Luis Obispo, CA,USA,low,History department,3,0,12,12,1.0,male,3.7000000000000006,4.0
data1060.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1060.csv",Edith  Duvier,Tennessee Tech University, Cookeville, TN,USA,low,Student Success department,6,13,0,13,1.0,female,4.3,1.2
data2569.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2569.csv",Byron  Russell,Fresno City College, Fresno, CA,USA,low,Art department,2,0,11,11,1.0,male,2.3,3.0
data3111.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3111.csv",Terrie  Ciez,College of DuPage, Glen Ellyn, IL,USA,low,Health Science department,10,25,0,25,1.0,female,4.4,3.1000000000000005
data1712.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1712.csv",Shahryar  Rafiei,Ryerson University, Toronto, ON,Canada,low,Architecture department,20,0,33,33,1.0,male,3.7000000000000006,3.1000000000000005
data807.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data807.csv",Ken  Han,California State University San Bernardino, San Bernardino, CA,USA,low,Computer Science department,6,0,14,14,1.0,male,4.5,2.3000000000000003
data1074.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1074.csv",Edward  Brown,College of Staten Island (CUNY - Staten Island), Staten Island, NY,USA,low,Music department,2,0,5,5,1.0,male,5.0,1.0
data185.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data185.csv",Margaret  Harris,Montgomery College: Takoma Park/Silver Spring Campus, Takoma Park, MD,USA,low,English department,5,13,0,13,1.0,female,4.2,1.6
data3139.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3139.csv",Linda  Post,University of Houston, Houston, TX,USA,low,Graphic Arts department,1,2,0,2,1.0,female,4.5,4.0
data1048.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1048.csv",Beth  Kameras,Montgomery College: Takoma Park/Silver Spring Campus, Takoma Park, MD,USA,low,Communication department,1,1,0,1,1.0,female,2.5,5.0
data2541.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2541.csv",Scotty  Mc Loughlin,University of Michigan, Ann Arbor, MI,USA,middle,Anthropology department,1,0,3,3,1.0,male,4.0,2.0
data3887.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3887.csv",Anthony  Rudd,The Ohio State University, Columbus, OH,USA,low,Computer Science department,1,0,1,1,1.0,male,4.0,2.0
data608.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data608.csv",Lemuria  Carter,North Carolina Agricultural & Technical State University, Greensboro, NC,USA,low,Accounting department,4,3,0,3,1.0,female,2.8,3.5
data3878.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3878.csv",Laura  Scott,Pierce College, Woodland Hills, CA,USA,low,Sociology department,20,29,0,29,1.0,female,3.2000000000000006,3.0
data3850.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3850.csv",Patricia  Schodowski,California State University - East Bay, Hayward, CA,USA,low,Education department,5,8,0,8,1.0,female,3.9,3.6
data3688.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3688.csv",Herbert  Bateman,Southwestern Baptist Theological Seminary, Fort Worth, TX,USA,low,Languages department,6,0,18,18,1.0,male,3.8000000000000003,4.2
data152.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data152.csv",Lorraine  Zank,Riverside City College, Riverside, CA,USA,low,Physical Education department,20,46,0,46,1.0,female,3.7000000000000006,2.6000000000000005
data1921.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1921.csv",Sharon  Clarke,New York City College of Technology, Brooklyn, NY,USA,low,Advertising Design department,4,4,0,4,1.0,female,4.8,2.3
data1935.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1935.csv",Jeff  Christ,College of Lake County, Grayslake, IL,USA,low,Philosophy department,4,0,16,16,1.0,male,3.0,4.0
data620.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data620.csv",Peter  Churchill,Las Positas College, Livermore, CA,USA,low,Business department,5,0,17,17,1.0,male,3.1,3.0
data3703.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3703.csv",Edward  Raimer,Cuyahoga Community College (all campuses), Cleveland, OH,USA,low,Speech Communication department,1,0,4,4,1.0,male,4.5,4.0
data967.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data967.csv",John  Seuss,Lincoln Land Community College, Springfield, IL,USA,low,English department,4,0,14,14,1.0,male,1.8,4.5
data3065.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3065.csv",Randall  Cohn,Towson University, Towson, MD,USA,low,English department,1,0,1,1,1.0,male,2.0,5.0
data1672.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1672.csv",Mike  Razdrh,Western Carolina University, Cullowhee, NC,USA,low,Psychology department,5,0,6,6,1.0,male,4.9,2.2
data1666.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1666.csv",Patricia  McCallister,University of South Carolina Upstate, Spartanburg, SC,USA,low,Nursing department,1,3,0,3,1.0,female,5.0,2.0
data3071.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3071.csv",Holly  Bell,Louisiana State University at Eunice, Eunice, LA,USA,low,Education department,3,5,0,5,1.0,female,5.0,1.0
data973.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data973.csv",Vivian  Pradia,Norco College - Riverside CCD, Norco, CA,USA,low,Administration Of Justice department,7,16,0,16,1.0,female,4.7,1.6999999999999997
data1100.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1100.csv",Eric  Menkhus,Arizona State University, Tempe, AZ,USA,low,Law department,3,0,5,5,1.0,male,3.5,4.3
data2421.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2421.csv",Amanda  Robertson,North Carolina State University, Raleigh, NC,USA,low,Design department,1,5,0,5,1.0,female,5.0,3.0
data4050.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data4050.csv",Emily  Hamblin,Brigham Young University-Idaho, Rexburg, ID,USA,low,Foreign Languages & Literature department,3,11,0,11,1.0,female,4.7,3.0
data1128.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1128.csv",Grady  Gammage,Arizona State University, Tempe, AZ,USA,low,Law department,2,0,2,2,1.0,male,5.0,1.0
data2353.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2353.csv",C.K.  Dennis,Hudson Valley Community College, Troy, NY,USA,low,Architecture department,3,0,1,1,1.0,male,2.7000000000000006,3.0
data1882.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1882.csv",Steven  Stelzer,ITT Technical Institute: Mount Prospect, Mount Prospect, IL,USA,low,Mathematics department,1,0,3,3,1.0,male,5.0,1.0
data797.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data797.csv",Jerry  Thomas,Western Wyoming Community College, Rock Springs, WY,USA,low,Mathematics department,4,0,13,13,1.0,male,2.7,3.2
data4044.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data4044.csv",Charles  Fosha,University of West Florida, Pensacola, FL,USA,low,Engineering department,9,0,23,23,1.0,male,1.4,4.8
data1869.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1869.csv",Gabriella  Mihalyne,North Seattle College, Seattle, WA,USA,low,Nursing department,2,1,0,1,1.0,female,1.5,5.0
data9.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data9.csv",Lori  Garcia,Lone Star College (all), Houston, TX,USA,low,Mathematics department,6,22,0,22,1.0,female,3.1,4.5
data998.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data998.csv",Coley  McLean,Washtenaw Community College, Ann Arbor, MI,USA,low,Welding department,5,14,0,14,1.0,female,4.8,2.8
data3924.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3924.csv",Theresa  Jones,Central Michigan University, Mount Pleasant, MI,USA,low,Communication department,6,19,0,19,1.0,female,2.1,2.8000000000000003
data2384.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2384.csv",Nichola  Kinch,Tyler School of Art, Philadelphia, PA,USA,low,Sculpture department,10,50,0,50,1.0,female,3.7999999999999994,3.7000000000000006
data1841.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1841.csv",James  Frederick,University of Wisconsin - Milwaukee, Milwaukee, WI,USA,low,Mathematics department,20,0,30,30,1.0,male,3.2000000000000006,2.8999999999999995
data1699.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1699.csv",Sue  Bains,Capilano University, North Vancouver, BC,Canada,low,Music Therapy department,1,2,0,2,1.0,female,1.5,3.0
data2390.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2390.csv",Joanie  Streets,Norwalk Community College, Norwalk, CT,USA,low,English department,2,7,0,7,1.0,female,3.5,1.5
data754.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data754.csv",Elliot  Higa,University of Hawaii: Honolulu Community College, Honolulu, HI,USA,low,Sociology department,12,0,42,42,1.0,male,5.0,1.7
data3930.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3930.csv",Robert  Kellar,Northern Arizona University, Flagstaff, AZ,USA,low,Biological Sciences department,20,0,39,39,1.0,male,4.299999999999999,3.2000000000000006
data1470.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1470.csv",Youngwon  Cho,St. Francis Xavier University, Antigonish, NS,Canada,low,Political Science department,12,0,18,18,1.0,male,3.799999999999999,3.2000000000000006
data2179.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2179.csv",Joseph  MacIariello,Claremont Graduate University, Claremont, CA,USA,low,Management department,3,0,11,11,1.0,male,4.7,3.2999999999999994
data3267.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3267.csv",Kevin  Chen,Aspen University, Aspen, CO,USA,low,Management department,7,0,3,3,1.0,male,4.8999999999999995,2.3000000000000003
data3501.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3501.csv",Kerry  Potter,Luzerne County Community College, Nanticoke, PA,USA,low,Architecture department,2,1,0,1,1.0,female,4.8,2.0
data1302.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1302.csv",Ken  Schug,Illinois Institute of Technology, Chicago, IL,USA,low,Chemistry department,1,0,4,4,1.0,male,1.0,5.0
data3515.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3515.csv",Karen  Beck,Indiana University-Purdue University Indianapolis, Indianapolis, IN,USA,low,Spanish department,3,5,0,5,1.0,female,2.5,3.7000000000000006
data74.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data74.csv",George  Gross,University of San Diego, San Diego, CA,USA,low,Anthropology department,15,0,25,25,1.0,male,3.8999999999999995,2.1000000000000005
data2145.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2145.csv",Richard  Lee,University of California Berkeley, Berkeley, CA,USA,low,Urban Design & Development department,3,0,5,5,1.0,male,3.5,4.7
data3529.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data3529.csv",Christie  Warren,William & Mary School of Law, Williamsburg, VA,USA,low,Law department,1,2,0,2,1.0,female,1.5,2.0
data2637.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2637.csv",Scott  Malinconico,St. Thomas University, Miami Gardens, FL,USA,low,Chemistry department,2,0,5,5,1.0,male,4.8,3.0
data595.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data595.csv",Brian  Ray,Towson University, Towson, MD,USA,low,Mathematics department,11,0,29,29,1.0,male,4.5,2.3999999999999995
data48.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data48.csv",Nancy  Dalios,St. Petersburg College (all campuses), St. Petersburg, FL,USA,low,Anatomy department,2,6,0,6,1.0,female,2.0,4.0
data1458.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data1458.csv",Dana  Defranco,Los Angeles Mission College, Sylmar, CA,USA,low,English department,2,11,0,11,1.0,female,5.0,1.5
data2151.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data2151.csv",Richard  Legates,University of California Berkeley, Berkeley, CA,USA,low,Urban Design & Development department,3,0,4,4,1.0,male,3.2999999999999994,2.7000000000000006
data218.csv,"/Users/varunpanuganti/Desktop/NSF-REU-Project/RateMyProfessor SampleData, Contact hejibo@usee.tech for the whole 5G dataset/data218.csv",Trey  Burley,Louisiana State University, Baton Rouge, LA,USA,low,Accounting department,2,0,15,15,1.0,male,1.0,5.0
